attempt,verdict,pred,conf,sha256,confirmed_file,failed_file
122,captcha_ok,YH53,0.9999,3265e31d55a54008,YH53_0122.jpg,
123,captcha_ok,21AT,1.0,740ee42eb57bd7c0,21AT_0123.jpg,
124,captcha_ok,4V4W,0.992,1b67e84b5b21dc5a,4V4W_0124.jpg,
125,captcha_ok,O6YI,0.9575,12b58302771baf86,O6YI_0125.jpg,
126,captcha_ok,8R1B,0.9861,b9bf33bc70351cb2,8R1B_0126.jpg,
127,captcha_wrong,Y95BM,0.9832,2ef21e75170abcbb,,fail_0127.jpg
128,captcha_ok,MKST,0.9652,09e11bcbecb0035a,MKST_0128.jpg,
129,captcha_ok,TTU0,0.9497,d6c18a1fa923c682,TTU0_0129.jpg,
130,captcha_ok,I7E8,0.9966,42f750b28c5ac92c,I7E8_0130.jpg,
131,captcha_ok,1P64,0.9957,2f8040d011a4bfc1,1P64_0131.jpg,
132,captcha_wrong,WUPZ,0.8467,59356ca41a2d93ad,,fail_0132.jpg
133,captcha_ok,YR37,0.9965,72c6fbe8ec6da123,YR37_0133.jpg,
134,captcha_ok,9L99,0.9884,2409cd075d96ae85,9L99_0134.jpg,
135,captcha_ok,GZP2,0.8163,4dc3e72f0bf867fa,GZP2_0135.jpg,
136,captcha_ok,AVPX,0.9999,fb997310e4ebf2d5,AVPX_0136.jpg,
137,captcha_ok,0CLK,0.9814,f093a8267a173241,0CLK_0137.jpg,
138,captcha_ok,ZY3B,0.9963,e16bbc14f52de315,ZY3B_0138.jpg,
139,captcha_ok,DJT2,0.9978,61cb1ca932b8a8cd,DJT2_0139.jpg,
140,captcha_ok,4CDY,0.9988,8fd434373105a9bb,4CDY_0140.jpg,
141,captcha_ok,CG2J,0.9485,cabde45ff71833dd,CG2J_0141.jpg,
142,captcha_wrong,7H654,0.9295,64ef6ee9f9b2509d,,fail_0142.jpg
143,captcha_ok,N6EN,0.9993,688e6be4f4f5dbec,N6EN_0143.jpg,
144,captcha_ok,XQSA,0.9994,0366eaac5db6121e,XQSA_0144.jpg,
145,captcha_ok,L7AV,0.9997,ae9af336c09ad993,L7AV_0145.jpg,
146,captcha_ok,YR6D,0.9997,36d8e3e73e4b2b75,YR6D_0146.jpg,
147,captcha_ok,UX35,0.9148,7c123fabd3a93155,UX35_0147.jpg,
148,captcha_ok,XGSQ,0.9997,6c58cae9403d1cd6,XGSQ_0148.jpg,
149,captcha_ok,R3LH,0.9995,84a143f076a5a90d,R3LH_0149.jpg,
150,captcha_ok,BLOB,0.9999,637541d9df64ec6a,BLOB_0150.jpg,
151,captcha_ok,38NL,0.9746,4a9eefc04c0585a9,38NL_0151.jpg,
152,captcha_ok,D8Q2,0.9777,b1814d622c05658f,D8Q2_0152.jpg,
153,captcha_ok,64SI,0.9468,b31100d88cf2af64,64SI_0153.jpg,
154,captcha_ok,KPMC,0.9766,cf72cc6ee3971ceb,KPMC_0154.jpg,
155,captcha_wrong,L4MT,0.9065,e63af162d923d389,,fail_0155.jpg
156,captcha_ok,LW26,0.9994,1d55d30e315cf8ad,LW26_0156.jpg,
157,captcha_ok,2H3S,0.9831,7aba4ef69675d467,2H3S_0157.jpg,
158,captcha_wrong,JET,0.9962,afdf811936e44ae3,,fail_0158.jpg
159,captcha_ok,505S,0.9969,028e46f323d6ec1b,505S_0159.jpg,
160,captcha_wrong,HUSW,0.8091,3bda52452ddc279b,,fail_0160.jpg
161,captcha_ok,4V3H,0.9993,d397261dab1c5a5f,4V3H_0161.jpg,
162,captcha_wrong,5V3K,0.8996,3277c01536a8573a,,fail_0162.jpg
163,captcha_ok,UL9R,0.9225,4f505d763fb6e6cd,UL9R_0163.jpg,
164,captcha_ok,ADDT,0.9954,41ec18c064d2b25a,ADDT_0164.jpg,
165,captcha_wrong,DUFX,0.8351,17e86f4a79266e66,,fail_0165.jpg
166,captcha_ok,KL6T,0.9996,c294cf20f4c9fe81,KL6T_0166.jpg,
167,captcha_ok,TGWO,0.8388,3b750f43b4822c7d,TGWO_0167.jpg,
168,captcha_ok,0YQ0,0.9428,3906d90b3cf8e4c2,0YQ0_0168.jpg,
169,captcha_ok,D0ES,0.8747,55e171dc151e5297,D0ES_0169.jpg,
170,captcha_ok,OSKE,0.9976,c1bbe7a24471cdbe,OSKE_0170.jpg,
171,captcha_wrong,UO70,0.9821,866cf45fdeebd984,,fail_0171.jpg
172,captcha_ok,BKFS,1.0,13e96201a6bd329c,BKFS_0172.jpg,
173,captcha_wrong,RKQB2,0.8946,d2ef344a2663de41,,fail_0173.jpg
174,captcha_ok,TFIO,0.9949,cfe43d1974d1a326,TFIO_0174.jpg,
175,captcha_ok,P7YO,0.9246,fd6aafda206231f1,P7YO_0175.jpg,
176,captcha_wrong,TVJ4,0.7325,c8a4503904c6d0be,,fail_0176.jpg
177,captcha_ok,Q9XV,0.9952,1b747c2ac4cdeb66,Q9XV_0177.jpg,
178,captcha_ok,2UVB,0.9996,2eac691767b3f58c,2UVB_0178.jpg,
179,captcha_ok,9XZT,0.9456,4f98086a8a4a35ac,9XZT_0179.jpg,
180,captcha_ok,P1A2,0.9551,3a3bc13fd5f8b7be,P1A2_0180.jpg,
181,captcha_ok,QUVP,0.9797,ebdf6ad657f7cdab,QUVP_0181.jpg,
182,captcha_ok,I4MO,0.8546,ea645b5b0610bf4d,I4MO_0182.jpg,
183,captcha_ok,7XFI,0.9333,aad97e86fe4f5ad0,7XFI_0183.jpg,
184,captcha_ok,KGU6,0.8924,ba7a5f680c512b97,KGU6_0184.jpg,
185,captcha_ok,OSBD,0.9082,5cacb36a52f5f0bc,OSBD_0185.jpg,
186,captcha_wrong,WB5R,0.9412,3640a34c8682a502,,fail_0186.jpg
187,captcha_ok,YWA4,0.9411,aad2edbdbfe34e26,YWA4_0187.jpg,
188,captcha_ok,SB86,0.9996,7e7c267651f56237,SB86_0188.jpg,
189,captcha_ok,FTY4,0.9998,519fa35743c42e3f,FTY4_0189.jpg,
190,captcha_ok,8Z95,0.9999,33ca538e8d6a5ad6,8Z95_0190.jpg,
191,captcha_ok,F9HE,0.9986,7a110c5a20bf8249,F9HE_0191.jpg,
192,captcha_ok,MJ9O,0.8446,258eb0075736f7f6,MJ9O_0192.jpg,
193,captcha_wrong,NUA1,0.9203,e1fc99658aa83975,,fail_0193.jpg
194,captcha_ok,S1P5,0.9983,7db248b0d566976f,S1P5_0194.jpg,
195,captcha_ok,YT0Y,0.9985,58d14e7ab073fccc,YT0Y_0195.jpg,
196,captcha_wrong,W152,0.8594,9832f01f09d8522f,,fail_0196.jpg
197,captcha_ok,KWRY,0.9787,0fcc9e6dbd69ab6a,KWRY_0197.jpg,
198,captcha_ok,OQ8O,0.9549,304d1ca273bafdcf,OQ8O_0198.jpg,
199,captcha_wrong,CZHX,0.9582,8efdc6a5a2568650,,fail_0199.jpg
200,captcha_ok,U0RR,0.9752,ec785276eef6247d,U0RR_0200.jpg,
201,captcha_ok,IO9W,0.9893,165a42d0bc1236f0,IO9W_0201.jpg,
202,captcha_ok,OJ74,0.9892,177852e2cef0275d,OJ74_0202.jpg,
203,captcha_wrong,8UAD,0.8951,b1bd64794c94b2df,,fail_0203.jpg
204,captcha_ok,1JG8,0.878,c6679691feaacb7e,1JG8_0204.jpg,
205,captcha_ok,VYTN,0.9152,1d494cda088b80a7,VYTN_0205.jpg,
206,captcha_wrong,VBMK,0.9383,fc3435753d488f4f,,fail_0206.jpg
207,captcha_ok,FF30,0.9731,e276e454be0f8293,FF30_0207.jpg,
208,captcha_ok,XRF2,0.9846,ce840a308d9a9c33,XRF2_0208.jpg,
209,captcha_ok,36MC,0.9951,7be39b5d0d87c0f6,36MC_0209.jpg,
210,captcha_ok,MYAF,0.9527,ef7a112cd0dfad36,MYAF_0210.jpg,
211,captcha_ok,QHYO,0.9972,fea503cb9bb06904,QHYO_0211.jpg,
212,captcha_ok,YADH,0.9991,1b573f99e73f1196,YADH_0212.jpg,
213,captcha_wrong,IDOO,0.8888,a3d2d7065ca81ac1,,fail_0213.jpg
214,captcha_ok,SM67,0.9868,849f15d576e67a49,SM67_0214.jpg,
215,captcha_ok,M5C2,0.9134,8ad08f56fbc2bd76,M5C2_0215.jpg,
216,captcha_wrong,LWY,0.999,9ac3b1f08230e5d7,,fail_0216.jpg
217,captcha_ok,5WWG,0.9044,930fc2807fdbc49d,5WWG_0217.jpg,
218,captcha_ok,HH24,0.9999,6829046bc0d34072,HH24_0218.jpg,
219,captcha_ok,9Z5C,0.9997,abeca6ff7b852623,9Z5C_0219.jpg,
220,captcha_ok,NZFM,0.9313,5f278ed21ff4089a,NZFM_0220.jpg,
221,captcha_ok,EU4N,0.9997,d2bca954b31da622,EU4N_0221.jpg,
222,captcha_ok,XV9E,0.9996,609b255a6b2b9b82,XV9E_0222.jpg,
223,captcha_ok,465X,0.992,359cf0da729fd90d,465X_0223.jpg,
224,captcha_ok,RJMN,0.9904,a530ea3fa46cef90,RJMN_0224.jpg,
225,captcha_ok,BO6H,0.993,f93a1b40a0f52d96,BO6H_0225.jpg,
226,captcha_ok,X1KO,0.9323,19f1807c715b8360,X1KO_0226.jpg,
227,captcha_ok,NBJZ,0.9945,617cfb1977f3989b,NBJZ_0227.jpg,
228,captcha_wrong,1DZU,0.7467,79e2803f30b22a3b,,fail_0228.jpg
229,captcha_ok,AVCU,0.9995,2bac90ee8511d3da,AVCU_0229.jpg,
230,captcha_ok,9OEH,0.9882,f46a7607194b9225,9OEH_0230.jpg,
231,captcha_ok,32N4,0.9743,d0edb2a56390d637,32N4_0231.jpg,
232,captcha_ok,U5HP,1.0,c7997dd73cc62f06,U5HP_0232.jpg,
233,captcha_ok,1LUN,0.9805,af7c94d572dfd7a2,1LUN_0233.jpg,
234,captcha_ok,BY9R,0.9999,bdd92f011a646248,BY9R_0234.jpg,
235,captcha_wrong,I51S4,0.7569,88d89f7e473806b5,,fail_0235.jpg
236,captcha_wrong,OTM,0.9905,2336d8fd55f12e66,,fail_0236.jpg
237,captcha_ok,PVXF,0.6449,e9eae4643c5c7ba8,PVXF_0237.jpg,
238,captcha_ok,1WRK,0.9957,f54c87921b0d87a7,1WRK_0238.jpg,
239,captcha_ok,VGHO,0.9801,87c581ec983fc390,VGHO_0239.jpg,
240,captcha_ok,Z39A,0.9999,66d712a8cee58e20,Z39A_0240.jpg,
241,captcha_ok,HZE8,0.9997,8fbd43e871d74cd0,HZE8_0241.jpg,
242,captcha_wrong,LGZG,0.8679,73267367cd559a12,,fail_0242.jpg
243,captcha_ok,SWV7,0.9048,8b45594e9de284ab,SWV7_0243.jpg,
244,captcha_ok,T4AT,0.9996,89267b6d9a32fec2,T4AT_0244.jpg,
245,captcha_ok,Z0QQ,0.8885,b1782444ed6b6180,Z0QQ_0245.jpg,
246,captcha_ok,WJ2H,0.9506,333ce97737e4ea32,WJ2H_0246.jpg,
247,captcha_ok,Q9NJ,0.9583,f898493c98899a21,Q9NJ_0247.jpg,
248,captcha_ok,H206,0.9993,ddc0ebc41f8bbf75,H206_0248.jpg,
249,captcha_ok,DT6M,0.9347,feb83f4924e03593,DT6M_0249.jpg,
250,captcha_ok,94UN,0.9989,3d4ad19979e8e22c,94UN_0250.jpg,
251,captcha_ok,KWQE,0.9444,105874d63fb981c3,KWQE_0251.jpg,
252,captcha_ok,L3VY,0.9924,0f6d4d25b09c2e32,L3VY_0252.jpg,
253,captcha_wrong,SA10U,0.8387,cb14c9f42be2d93b,,fail_0253.jpg
254,captcha_wrong,5DQG,0.8314,a19ee1fc1527a5ad,,fail_0254.jpg
255,captcha_ok,SMGL,0.9998,ac57a5703b54f594,SMGL_0255.jpg,
256,captcha_ok,BIL4,0.9879,760aa00fc1dc7dd1,BIL4_0256.jpg,
257,captcha_ok,MLF2,0.8321,0a78ac9da9fbf31f,MLF2_0257.jpg,
258,captcha_wrong,DDPKH,0.7839,f82b611f7a8a1b2e,,fail_0258.jpg
259,captcha_wrong,19U6P,0.9265,eeee5dd1ebc3d218,,fail_0259.jpg
260,captcha_ok,I6PZ,0.9714,93d82f793cd465f7,I6PZ_0260.jpg,
261,captcha_ok,A55F,1.0,a6ef4b49b425eea8,A55F_0261.jpg,
262,captcha_ok,5G4T,0.9959,dce05c22a92450e8,5G4T_0262.jpg,
263,captcha_ok,I7WB,0.9113,fa1ed4c4dad72248,I7WB_0263.jpg,
264,captcha_ok,KZMS,0.9971,dbf2d13c3624f69d,KZMS_0264.jpg,
265,captcha_wrong,YZWW,0.9512,64dde764be2dd2e9,,fail_0265.jpg
266,captcha_ok,MRP0,0.9986,fa549fa6d84a1baa,MRP0_0266.jpg,
267,captcha_wrong,YTK2,0.9754,43063118e756623d,,fail_0267.jpg
268,captcha_ok,0GA9,0.9979,9803ef47176f8752,0GA9_0268.jpg,
269,captcha_ok,61DW,0.9895,40b571e7c4ef399c,61DW_0269.jpg,
270,captcha_ok,39OV,0.8083,5674662dd4ad6eb7,39OV_0270.jpg,
271,captcha_ok,YZPL,0.9999,9eed42849f4d24d2,YZPL_0271.jpg,
272,captcha_ok,CRF7,0.9991,0b3ccfaee3e8110f,CRF7_0272.jpg,
273,captcha_ok,SOF5,0.9933,3d832bcb3639d55b,SOF5_0273.jpg,
274,captcha_ok,PSOH,0.9921,1dd075564a703d3f,PSOH_0274.jpg,
275,captcha_ok,FD8Z,0.9996,70310904520b5ed2,FD8Z_0275.jpg,
276,captcha_ok,5LPQ,0.9989,b3638209ff15e3bb,5LPQ_0276.jpg,
277,captcha_ok,KB2K,0.9893,16be8f959fb4cce5,KB2K_0277.jpg,
278,captcha_ok,XYKG,0.9999,2258b76a0a5e1977,XYKG_0278.jpg,
279,captcha_ok,J6ZX,0.9996,d49d1aa8c02bcff8,J6ZX_0279.jpg,
280,captcha_ok,PK26,0.999,92f57910231272df,PK26_0280.jpg,
281,captcha_ok,9S3I,0.9818,21319063fad59732,9S3I_0281.jpg,
282,captcha_ok,6KPK,0.9961,e615b9f6ffa68544,6KPK_0282.jpg,
283,captcha_ok,JUMH,0.9943,a1e235f122404eda,JUMH_0283.jpg,
284,captcha_wrong,RB85,0.911,5ca586cc38bc8677,,fail_0284.jpg
285,captcha_ok,ZCBF,0.9995,37a285713c6cea5a,ZCBF_0285.jpg,
286,captcha_ok,ZLMU,0.9634,abc3273bc50e772d,ZLMU_0286.jpg,
287,captcha_ok,H3OP,0.9834,ab52781f406f5979,H3OP_0287.jpg,
288,captcha_wrong,1W86A,0.63,c13048f68d668705,,fail_0288.jpg
289,captcha_ok,0OD8,0.993,4622cec2ebec1cde,0OD8_0289.jpg,
290,captcha_ok,ZL0V,0.9966,909b13e6df4e99bf,ZL0V_0290.jpg,
291,captcha_ok,LAXH,0.9347,1ce90acb49ee541f,LAXH_0291.jpg,
292,captcha_ok,6GW8,0.9315,6e54cdcea763407d,6GW8_0292.jpg,
293,captcha_ok,D3JM,0.9998,b5d63cfae9490b1f,D3JM_0293.jpg,
294,captcha_ok,PCN4,0.9988,4f12cc0acf97b102,PCN4_0294.jpg,
295,captcha_ok,6FN8,0.9833,12b2a5d4033407ec,6FN8_0295.jpg,
296,captcha_wrong,3P1T,0.8911,413faae2f6ee019e,,fail_0296.jpg
297,captcha_ok,ZIT5,0.8721,37506ee96f459e67,ZIT5_0297.jpg,
298,captcha_ok,U22L,0.9999,94d2d4e2fad2dfc5,U22L_0298.jpg,
299,captcha_ok,8R54,0.9354,f0e4a869aff146cb,8R54_0299.jpg,
300,captcha_ok,0DD9,0.9921,dedfe3b4bff47aac,0DD9_0300.jpg,
301,captcha_ok,ZTAT,0.9996,8b324bf95e69b54c,ZTAT_0301.jpg,
302,captcha_ok,ZAJO,0.9897,879348369cbb8e7a,ZAJO_0302.jpg,
303,captcha_wrong,MUQ0,0.5869,61e735a3bf517d89,,fail_0303.jpg
304,captcha_ok,KRH7,0.9455,38e74e71b446684e,KRH7_0304.jpg,
305,captcha_ok,3XJP,0.9989,49f4478a34171fc9,3XJP_0305.jpg,
306,captcha_ok,D6QV,0.8651,bd7207011f258439,D6QV_0306.jpg,
307,captcha_ok,RDND,0.9011,92c834bc70812721,RDND_0307.jpg,
308,captcha_ok,P327,0.9933,d4c774114dbadad9,P327_0308.jpg,
309,captcha_ok,VCMW,0.9529,b733f84b10a7df83,VCMW_0309.jpg,
310,captcha_ok,T0JJ,0.9627,7ff7ee2e4ca0cf76,T0JJ_0310.jpg,
311,captcha_ok,097N,0.9956,c9876b306e8ffaab,097N_0311.jpg,
312,captcha_ok,7O6D,0.9957,dfaa7683977a6933,7O6D_0312.jpg,
313,captcha_ok,L5L3,1.0,a90e46893f9b140c,L5L3_0313.jpg,
314,captcha_ok,J9TG,1.0,4cf00dbcc7c54e12,J9TG_0314.jpg,
315,captcha_ok,UWT1,0.8324,8f1e85dde82a72a7,UWT1_0315.jpg,
316,captcha_ok,VO5G,0.994,492e08a7fdc476cf,VO5G_0316.jpg,
317,captcha_ok,B7L2,0.8837,1384df5d1ad47313,B7L2_0317.jpg,
318,captcha_ok,WRG1,0.9964,6cb3eb1e1ddfbf95,WRG1_0318.jpg,
319,captcha_ok,A9K6,0.9999,80656e0f1e4e5bb6,A9K6_0319.jpg,
320,captcha_ok,Z70N,0.969,e1faa5b141aed240,Z70N_0320.jpg,
321,captcha_ok,ECLI,0.9879,584b14f3fdb7a62c,ECLI_0321.jpg,
