attempt,verdict,pred,conf,sha256,confirmed_file,failed_file
51,captcha_ok,6NPE,0.9996,c64bfa7882cf8f9a,6NPE_0051.jpg,
52,captcha_ok,LWKA,0.9855,1cb2868e1fff7c88,LWKA_0052.jpg,
53,captcha_ok,A94C,0.9999,bbaac300d3b531a2,A94C_0053.jpg,
54,captcha_wrong,ZNQQ,0.9743,cd500ac37d3cb738,,fail_0054.jpg
55,captcha_ok,F9H1,0.9997,981218763edaf0da,F9H1_0055.jpg,
56,captcha_wrong,W5SC,0.8566,ce39b8e8b618b8aa,,fail_0056.jpg
57,captcha_ok,4ZYQ,0.99,0755d0c73eda28fb,4ZYQ_0057.jpg,
58,captcha_ok,5I3G,0.8837,dbbae3728919e52b,5I3G_0058.jpg,
59,captcha_ok,FPKS,0.9994,1dc50febeeb1f883,FPKS_0059.jpg,
60,captcha_ok,OPX6,0.9844,ce41df9345e40b99,OPX6_0060.jpg,
61,captcha_ok,SWFV,0.9929,df2ce1c85f93f22e,SWFV_0061.jpg,
62,captcha_ok,CSE7,0.9975,1609813864ce6810,CSE7_0062.jpg,
63,captcha_ok,2JG3,0.9668,c656833720e29852,2JG3_0063.jpg,
64,captcha_ok,NVOB,0.9979,8ea4a2830dcf078c,NVOB_0064.jpg,
65,captcha_ok,XO52,0.9925,b3b5bba8b6d369f6,XO52_0065.jpg,
66,captcha_ok,MZCC,0.9958,fb28d89ce5095b9d,MZCC_0066.jpg,
67,captcha_ok,F8PI,0.9969,a6f8a14c50a67cfc,F8PI_0067.jpg,
68,captcha_ok,ON7D,0.9719,6ac3b0c4988e2b4e,ON7D_0068.jpg,
69,captcha_ok,J0EG,0.9513,5b0e81c5a54de8f5,J0EG_0069.jpg,
70,captcha_ok,DMF2,0.9993,d48e6ea1318c7390,DMF2_0070.jpg,
71,captcha_ok,2VBK,0.9998,5706cf372758169b,2VBK_0071.jpg,
72,captcha_ok,05GY,0.9834,c62e52c935a5e9c5,05GY_0072.jpg,
73,captcha_ok,1U7N,0.9914,9fa604532964e466,1U7N_0073.jpg,
74,captcha_ok,A29R,0.9999,8a78ab2d4f92c1e1,A29R_0074.jpg,
75,captcha_ok,RQ7N,0.9982,b5a9ae48921af3ab,RQ7N_0075.jpg,
76,captcha_ok,QM9L,0.9762,bcb6ee544fdb87e1,QM9L_0076.jpg,
77,captcha_wrong,I1KG,0.8209,dd399aa0fca29aa7,,fail_0077.jpg
78,captcha_ok,QSME,0.9372,6f16c36f69b38257,QSME_0078.jpg,
79,captcha_ok,EBPL,0.9993,23b68c56b976a15f,EBPL_0079.jpg,
80,captcha_ok,NDWV,0.9656,f2f659a3a57a0aa9,NDWV_0080.jpg,
81,captcha_ok,MLNP,0.8734,a399b4a46dbfb2d7,MLNP_0081.jpg,
82,captcha_ok,OMEU,0.9908,bf34d1404b976743,OMEU_0082.jpg,
83,captcha_wrong,M4R1U,0.9375,a69dd0fcd387ca2f,,fail_0083.jpg
84,captcha_ok,YXRY,0.9957,e713f28f5ec66406,YXRY_0084.jpg,
85,captcha_ok,XFAG,0.9978,cef93f544ffc34b8,XFAG_0085.jpg,
86,captcha_ok,U5DR,0.9998,a200ec6663afb64e,U5DR_0086.jpg,
87,captcha_ok,A3T4,0.9994,cd71d474e20c8490,A3T4_0087.jpg,
88,captcha_wrong,JMWR,0.8331,922908486e821bd7,,fail_0088.jpg
89,captcha_ok,8X3S,0.9995,35b0b837075ef88b,8X3S_0089.jpg,
90,captcha_wrong,OKEL,0.9135,f1129b527a3d29fe,,fail_0090.jpg
91,captcha_ok,HNHV,0.8046,4bef81468befbcc2,HNHV_0091.jpg,
92,captcha_ok,RLAX,0.9999,605b4ea335628d9a,RLAX_0092.jpg,
93,captcha_ok,KWJK,0.882,131f22bd0017562b,KWJK_0093.jpg,
94,captcha_ok,4C2S,0.9992,f7228807b72a270d,4C2S_0094.jpg,
95,captcha_ok,Q79O,0.9157,186ab114d4046a17,Q79O_0095.jpg,
96,captcha_ok,WBXS,0.9902,ba337562d1dc6585,WBXS_0096.jpg,
97,captcha_ok,YTJ6,0.98,ebeb157c82ff23b2,YTJ6_0097.jpg,
98,captcha_ok,FSOP,0.9918,c8bd3a086a7402c2,FSOP_0098.jpg,
99,captcha_wrong,L5JF9,0.8661,d26e81352c9baede,,fail_0099.jpg
100,captcha_ok,53UW,0.9988,ab04c55eb9c30606,53UW_0100.jpg,
101,captcha_ok,YF0L,0.9972,649ee0aa247b934b,YF0L_0101.jpg,
102,captcha_ok,DMP5,0.9924,aa3e4cbff2879edd,DMP5_0102.jpg,
103,captcha_ok,YXRD,0.9924,ffbb2442b0e9cce3,YXRD_0103.jpg,
104,captcha_ok,UTN2,0.9901,f35fb0dc377d7711,UTN2_0104.jpg,
105,captcha_ok,MQBR,0.9553,20f894e85c1143ea,MQBR_0105.jpg,
106,captcha_ok,ZA5G,0.9999,50d7aa79e0e41e2e,ZA5G_0106.jpg,
107,captcha_ok,2QUG,0.9654,ad298d74f6038d15,2QUG_0107.jpg,
108,captcha_ok,TAD1,0.9839,bf6557d297e418de,TAD1_0108.jpg,
109,captcha_ok,ZQOT,0.9595,5034f53123f484dd,ZQOT_0109.jpg,
110,captcha_ok,YRT5,0.9997,fdd64a72fc38f86e,YRT5_0110.jpg,
111,captcha_ok,UPK9,0.9996,eab4daa1b5e85339,UPK9_0111.jpg,
112,captcha_ok,K9DC,0.9997,9d7ff4e7bad0cc26,K9DC_0112.jpg,
113,captcha_wrong,HG4W,0.9046,f88c5d7529a70e15,,fail_0113.jpg
114,captcha_ok,P0H8,0.9921,b8b433770ee660c7,P0H8_0114.jpg,
115,captcha_ok,HRTP,0.9976,500fad9f90f134e5,HRTP_0115.jpg,
116,captcha_ok,9NGM,0.9977,07d64f0d2e7f8077,9NGM_0116.jpg,
117,captcha_ok,E4V5,0.9978,9c734d243beac171,E4V5_0117.jpg,
118,captcha_ok,0DFR,0.907,cfedab27e9badb56,0DFR_0118.jpg,
119,captcha_ok,EDDY,0.9988,dbee1d1b2f79d9ad,EDDY_0119.jpg,
120,captcha_ok,VKNX,0.99,57295fc4d60006c9,VKNX_0120.jpg,
121,captcha_ok,IMAZ,0.955,37dcac829539316d,IMAZ_0121.jpg,
122,captcha_ok,5I9W,0.9955,1925b8c889f6985b,5I9W_0122.jpg,
123,captcha_ok,4RYU,0.9901,030238f45e0c1bf3,4RYU_0123.jpg,
124,captcha_ok,2V30,0.9655,a5a2083ac51d5687,2V30_0124.jpg,
125,captcha_ok,35NQ,0.9799,56ed4429ce5453af,35NQ_0125.jpg,
126,captcha_ok,P458,0.9998,0915d25f42560c03,P458_0126.jpg,
127,captcha_ok,FING,0.9918,87a583456ffb54c0,FING_0127.jpg,
128,captcha_ok,XZD0,0.9288,2bc72c5ecc3f8507,XZD0_0128.jpg,
129,captcha_ok,HQPG,0.9672,aa1b026a3a5e8eaa,HQPG_0129.jpg,
130,captcha_ok,DXYL,0.9997,855bed2171507496,DXYL_0130.jpg,
131,captcha_ok,NVB0,0.9675,a6fd757faf4b43b8,NVB0_0131.jpg,
132,captcha_ok,NW8N,0.9837,bc974cda54e0b083,NW8N_0132.jpg,
133,captcha_ok,YF9K,0.9997,544606c77d2bdb2a,YF9K_0133.jpg,
134,captcha_ok,2VQZ,0.9968,7bd552f991762779,2VQZ_0134.jpg,
135,captcha_wrong,MYEK,0.8573,67a77349501e17c8,,fail_0135.jpg
136,captcha_ok,9ICC,0.9897,a8d8bc5738fe7a17,9ICC_0136.jpg,
137,captcha_ok,734V,0.9513,ef3ec7f04ff20f36,734V_0137.jpg,
138,captcha_ok,SFNU,0.9973,983290710d3cecf6,SFNU_0138.jpg,
139,captcha_ok,6ZR8,0.9981,cc8437a9f27a588e,6ZR8_0139.jpg,
140,captcha_wrong,XMDF,0.9274,f67a494be21020b5,,fail_0140.jpg
141,captcha_ok,UBR3,0.9996,e8f886b1e3a69ae8,UBR3_0141.jpg,
142,captcha_ok,DRQS,0.9866,c1f901b017af2e4c,DRQS_0142.jpg,
143,captcha_ok,VFRV,0.9523,50e54c62e5d52745,VFRV_0143.jpg,
144,captcha_ok,MYA6,0.9532,e59761e74578ed57,MYA6_0144.jpg,
145,captcha_wrong,S9IL,0.8832,6f37d6fdd6aec0b6,,fail_0145.jpg
146,captcha_ok,ASS7,0.9994,1a764dba0b575a90,ASS7_0146.jpg,
147,captcha_wrong,XEW,0.9992,5e39b5530d20dc55,,fail_0147.jpg
148,captcha_ok,37QE,0.9817,3967a8ec6c1a13af,37QE_0148.jpg,
149,captcha_ok,HBO5,0.9963,d6833bdd4afc00c2,HBO5_0149.jpg,
150,captcha_ok,PGTJ,0.984,f490a94b951ba8ee,PGTJ_0150.jpg,
151,captcha_ok,HSHC,0.9992,a9bb80f5a59924ef,HSHC_0151.jpg,
152,captcha_ok,DVKG,0.9833,c93f8227153374bf,DVKG_0152.jpg,
153,captcha_ok,RK8N,0.9947,a179e1228835e452,RK8N_0153.jpg,
154,captcha_ok,NZTI,0.923,decdd01e911fcbd6,NZTI_0154.jpg,
155,captcha_ok,D5QE,0.9995,83c080d608fdef32,D5QE_0155.jpg,
156,captcha_ok,OUDH,0.9846,656d5fc4eb61eb98,OUDH_0156.jpg,
157,captcha_ok,T9DD,0.9997,b28cb8af3893e840,T9DD_0157.jpg,
158,captcha_ok,3XDB,0.9964,f564ca61f87c08a9,3XDB_0158.jpg,
159,captcha_ok,YRRH,0.9144,731ad6c1fe5adb7d,YRRH_0159.jpg,
160,captcha_ok,JIMS,0.99,44c1ccf0903a0338,JIMS_0160.jpg,
161,captcha_ok,ZI7N,0.9791,c2830b795707fbbc,ZI7N_0161.jpg,
162,captcha_ok,11O3,0.9142,27baf8470c53be3a,11O3_0162.jpg,
163,captcha_ok,9WHS,0.9421,77bb94d86ebcb3e0,9WHS_0163.jpg,
164,captcha_ok,90G5,0.9946,dfbb0783ed871fcf,90G5_0164.jpg,
165,captcha_ok,TOUY,0.8775,38ec5939afef3b7e,TOUY_0165.jpg,
166,captcha_ok,BV5A,0.9993,a4eb5a615a27518d,BV5A_0166.jpg,
167,captcha_ok,0HAD,0.9956,f0cd75f9843e38fa,0HAD_0167.jpg,
168,captcha_wrong,Q2I9,0.9422,0154c6a1c36d2c9e,,fail_0168.jpg
169,captcha_ok,74EX,0.9997,7a99412187a6185b,74EX_0169.jpg,
170,captcha_ok,JFVX,0.9688,06bfeea96f100fc9,JFVX_0170.jpg,
171,captcha_ok,WU59,0.938,f33091b7da8fd334,WU59_0171.jpg,
172,captcha_ok,OVRG,0.8685,3e1d0f987eda2946,OVRG_0172.jpg,
173,captcha_ok,IQQ5,0.8182,75fae88911f926de,IQQ5_0173.jpg,
174,captcha_ok,G5M3,0.9984,f5aac0561e710447,G5M3_0174.jpg,
175,captcha_ok,XERM,0.9994,7ef88c366389d954,XERM_0175.jpg,
176,captcha_ok,9H0V,0.9454,b65db5f60af638cf,9H0V_0176.jpg,
177,captcha_ok,YL8W,0.9997,7bfe0e4c6dba3bf8,YL8W_0177.jpg,
178,captcha_ok,E3CX,0.9996,b7a4ec5dbcfc65db,E3CX_0178.jpg,
179,captcha_ok,68D9,0.9996,6de41d08bd0b52e8,68D9_0179.jpg,
180,captcha_ok,UY66,0.9987,2feadd0c3ebbb303,UY66_0180.jpg,
181,captcha_ok,KULT,0.9996,170fbee3a6f4e170,KULT_0181.jpg,
182,captcha_wrong,F5MA,0.8228,cb062130e5a7d1e3,,fail_0182.jpg
183,captcha_ok,9AHZ,0.9897,a5b39a00bcb01a68,9AHZ_0183.jpg,
184,captcha_ok,YHK2,0.9993,eb83dd6ee150fdae,YHK2_0184.jpg,
185,captcha_ok,3F97,0.993,19b3328253e181c7,3F97_0185.jpg,
186,captcha_ok,TS2E,0.9997,316c31a82a6192b9,TS2E_0186.jpg,
187,captcha_ok,22D2,0.9999,2620f2c2e74f7725,22D2_0187.jpg,
188,captcha_ok,Z4QC,0.9923,b2a5888984b9c49d,Z4QC_0188.jpg,
189,captcha_wrong,10FY,0.6992,f9eb2481bf893d3d,,fail_0189.jpg
190,captcha_ok,6R57,0.9994,e26ea23b0d146999,6R57_0190.jpg,
191,captcha_ok,MZUS,0.9959,2991652deffd717e,MZUS_0191.jpg,
192,captcha_ok,CFVR,0.9984,de8f19ff206aa3de,CFVR_0192.jpg,
193,captcha_ok,T56V,0.9993,802a5bd6d6ee3940,T56V_0193.jpg,
194,captcha_ok,2ELH,0.9997,13cd8630c9d60180,2ELH_0194.jpg,
195,captcha_ok,WMOF,0.9747,c4e1ff2356379fbe,WMOF_0195.jpg,
196,captcha_ok,NGOW,0.8816,40b257dc40d200ac,NGOW_0196.jpg,
197,captcha_ok,GV2N,0.9995,99e76d198ac494cd,GV2N_0197.jpg,
198,captcha_ok,2D6L,0.9997,959b2f75717cbd93,2D6L_0198.jpg,
199,captcha_ok,3IP6,0.9946,907be5544b4a4d28,3IP6_0199.jpg,
200,captcha_wrong,YHVQ,0.8142,fecdd18c00a90f7e,,fail_0200.jpg
201,captcha_ok,Q96M,0.9786,918f0593bd66da0f,Q96M_0201.jpg,
202,captcha_ok,KZKC,0.9993,de934139a2843d59,KZKC_0202.jpg,
203,captcha_ok,HLYT,0.9902,bc3b1b3c882698da,HLYT_0203.jpg,
204,captcha_ok,UX3U,0.9998,acdcc85fdb63a88a,UX3U_0204.jpg,
205,captcha_ok,08KY,0.9907,9208f1e35ab567bf,08KY_0205.jpg,
206,captcha_ok,AJ5E,0.9644,8a32d54344900cbb,AJ5E_0206.jpg,
207,captcha_ok,0HBU,0.9986,1770f85a50dfb364,0HBU_0207.jpg,
208,captcha_ok,4VT4,0.9698,54d09ff03930683c,4VT4_0208.jpg,
209,captcha_ok,UJAH,0.862,02d029f3b20b3fa0,UJAH_0209.jpg,
210,captcha_ok,CKUP,0.9868,be6024b615c54c6d,CKUP_0210.jpg,
211,captcha_ok,B1I8,0.9815,e969c77b825800cf,B1I8_0211.jpg,
212,captcha_ok,C8GA,0.9962,4638dcbec55f0e9b,C8GA_0212.jpg,
213,captcha_ok,KOQ2,0.9924,5cc627810812b8e5,KOQ2_0213.jpg,
214,captcha_ok,I8TN,0.865,b6edf8ea71db6ddc,I8TN_0214.jpg,
215,captcha_ok,Y7FH,0.9991,20f5394450566367,Y7FH_0215.jpg,
216,captcha_wrong,IXMB4,0.9146,80a09ebe48ce6eca,,fail_0216.jpg
217,captcha_wrong,CRZQ,0.9936,f14d9dd491f24c90,,fail_0217.jpg
218,captcha_ok,U826,0.9995,3c2d7fb27fa749d6,U826_0218.jpg,
219,captcha_ok,CSGS,0.9982,adf7ec3dd93c27fe,CSGS_0219.jpg,
220,captcha_ok,469D,0.9992,faee95c47a97f550,469D_0220.jpg,
221,captcha_ok,3BGB,0.9967,29e367b3f63cee7f,3BGB_0221.jpg,
222,captcha_ok,NDF2,0.9893,dde0434b3a168236,NDF2_0222.jpg,
223,captcha_ok,DSAM,0.9997,7df3aab5ce725643,DSAM_0223.jpg,
224,captcha_ok,P4JO,0.988,09f40acbf1da6e72,P4JO_0224.jpg,
225,captcha_ok,NDFI,0.9969,374368af0717713d,NDFI_0225.jpg,
226,captcha_ok,TAQ1,0.9053,a845ce88de6c2ae5,TAQ1_0226.jpg,
227,captcha_ok,UGHB,0.9986,be24b1623429c892,UGHB_0227.jpg,
228,captcha_ok,SX7J,0.9588,c4d22ef2f38e2bf9,SX7J_0228.jpg,
229,captcha_ok,O3GB,0.994,139c103c66098264,O3GB_0229.jpg,
230,captcha_ok,PF1C,0.9814,1855b9b32b32a153,PF1C_0230.jpg,
231,captcha_ok,YKWC,0.8833,64596da827f1082d,YKWC_0231.jpg,
232,captcha_ok,JIOS,0.9973,3f1d4bbdeea26426,JIOS_0232.jpg,
233,captcha_ok,FQVQ,0.8086,77dce7f0b23cc77a,FQVQ_0233.jpg,
234,captcha_wrong,JVE,0.947,3effc1a8b698ad49,,fail_0234.jpg
235,captcha_ok,NS42,0.9999,fe6ad42517573d92,NS42_0235.jpg,
236,captcha_ok,WB6T,0.895,95fcd9f963bf4ed5,WB6T_0236.jpg,
237,captcha_ok,85R0,0.9937,e7de3c709bd30563,85R0_0237.jpg,
238,captcha_wrong,N6AA,0.8395,6993ac12b6214b90,,fail_0238.jpg
239,captcha_ok,QJE8,0.8912,f5e85995cee893b6,QJE8_0239.jpg,
240,captcha_wrong,JLO,0.9137,d619821ef43c36e5,,fail_0240.jpg
241,captcha_ok,TRDX,0.986,629d914aabf6f440,TRDX_0241.jpg,
242,captcha_ok,LAZK,0.9989,de5e3c223b6b16ab,LAZK_0242.jpg,
243,captcha_ok,A7RT,0.9957,ab28432b9b278207,A7RT_0243.jpg,
244,captcha_ok,V1I0,0.9893,09e28f1f9e6f3050,V1I0_0244.jpg,
245,captcha_ok,MFV1,0.9575,01efc0034f71878b,MFV1_0245.jpg,
246,captcha_ok,D1TO,0.989,93de8d9e23e8fd09,D1TO_0246.jpg,
247,captcha_ok,VZ6D,0.9995,eb5a66edecbd2e56,VZ6D_0247.jpg,
248,captcha_ok,BCZ1,0.9856,7b7558072a996720,BCZ1_0248.jpg,
249,captcha_ok,GVG5,0.9982,e53e3e6243c54f6c,GVG5_0249.jpg,
250,captcha_ok,0I9N,0.9956,4e926be4bb3fd4f7,0I9N_0250.jpg,
251,captcha_ok,VPLS,0.9979,08418f34c9680b36,VPLS_0251.jpg,
252,captcha_ok,CPFC,0.9065,1de8961c8712a674,CPFC_0252.jpg,
253,captcha_ok,J84H,0.9996,9d0dd42667aa68f1,J84H_0253.jpg,
254,captcha_wrong,SGR6,0.8386,821ee023ebc1b47b,,fail_0254.jpg
255,captcha_ok,Y8XA,0.998,f1c4d7193f981bb1,Y8XA_0255.jpg,
256,captcha_ok,739Q,0.9996,2518008ac91c740b,739Q_0256.jpg,
257,captcha_ok,03FH,0.9991,f5525f6827c0f817,03FH_0257.jpg,
258,captcha_ok,B0I7,0.9972,0390e2770b3b8367,B0I7_0258.jpg,
259,captcha_ok,0ECJ,0.8565,fa451d6b1a75d9d1,0ECJ_0259.jpg,
260,captcha_wrong,AI7,0.9298,22e871c5e377b3be,,fail_0260.jpg
261,captcha_ok,FNYY,0.9597,b1435de933e83dde,FNYY_0261.jpg,
262,captcha_ok,NZHD,0.9979,c34da493b2ed597c,NZHD_0262.jpg,
263,captcha_ok,5VLV,0.9991,4df3b2cb669c9f27,5VLV_0263.jpg,
264,captcha_ok,FN0C,0.9963,02c4ba26308322b3,FN0C_0264.jpg,
265,captcha_ok,4DHP,0.9993,66af4a1494119d6e,4DHP_0265.jpg,
266,captcha_ok,1751,0.9779,0f1c81d5c2480f40,1751_0266.jpg,
267,captcha_wrong,1B6Q,0.803,8365d7f07fd5f864,,fail_0267.jpg
268,captcha_ok,T2OU,0.9294,aa9223b906f0a2f3,T2OU_0268.jpg,
269,captcha_ok,N2J4,0.9974,0d4b0d1c4af460bf,N2J4_0269.jpg,
270,captcha_ok,ASMM,0.9885,bf02b9dc286315cf,ASMM_0270.jpg,
271,captcha_ok,1TT3,0.9345,679bd4c93a904a44,1TT3_0271.jpg,
272,captcha_ok,OXPK,0.9978,993f43892ad54958,OXPK_0272.jpg,
273,captcha_ok,QBXG,0.9904,d8fac9f4ea7965b3,QBXG_0273.jpg,
274,captcha_ok,C6TX,0.9998,1f69a2c4f673929f,C6TX_0274.jpg,
275,captcha_ok,0NTM,0.9881,4192784c6efc7626,0NTM_0275.jpg,
276,captcha_ok,SIZZ,0.9939,b5f0d5c4bf8534d0,SIZZ_0276.jpg,
277,captcha_wrong,MF6A,0.8751,73c022986f1996b0,,fail_0277.jpg
278,captcha_ok,6KU7,0.8533,a57dbe59705a0e52,6KU7_0278.jpg,
279,captcha_ok,W9FA,0.9107,1a8a574ad96b218b,W9FA_0279.jpg,
280,captcha_wrong,8WVL,0.8668,a2d41c954ceb1b2f,,fail_0280.jpg
281,captcha_ok,J5ER,0.9954,307b1d9adfc9cb51,J5ER_0281.jpg,
282,captcha_ok,Q7WZ,0.9841,4b0cbc29e343d12e,Q7WZ_0282.jpg,
283,captcha_ok,6CVX,0.9995,3d13d586d0b710aa,6CVX_0283.jpg,
284,captcha_ok,79EV,0.9998,be4ade2dadf31e9c,79EV_0284.jpg,
285,captcha_wrong,W6BD,0.9915,1a8f079112dc94d7,,fail_0285.jpg
286,captcha_ok,JEXP,0.9967,07367ca4360957bf,JEXP_0286.jpg,
287,captcha_ok,M0GT,0.9779,146783f12dda4e4c,M0GT_0287.jpg,
288,captcha_wrong,0A9J,0.7058,b22ff8d46d1b63d4,,fail_0288.jpg
289,captcha_ok,R08W,0.992,dc5bf7c92a992e0f,R08W_0289.jpg,
290,captcha_ok,HYRU,0.9718,339a1560f35d2e59,HYRU_0290.jpg,
291,captcha_ok,FCAS,0.9991,0c815268a6d14bd7,FCAS_0291.jpg,
292,captcha_ok,A969,0.9988,c8726e411be4ff82,A969_0292.jpg,
293,captcha_ok,RLCG,0.9996,9688936eb3b1da9c,RLCG_0293.jpg,
294,captcha_ok,V6AE,0.9994,b57ec01a17cf1c72,V6AE_0294.jpg,
295,captcha_ok,YS5K,0.9966,3a31d1254e3a49d6,YS5K_0295.jpg,
296,captcha_wrong,QONX,0.8347,05d30db0f0c66d0c,,fail_0296.jpg
297,captcha_ok,MEUQ,0.9783,5c4933b31e292a93,MEUQ_0297.jpg,
298,captcha_wrong,ZKA,0.9976,c796c1f03cf739e8,,fail_0298.jpg
299,captcha_ok,L1RS,0.9911,2962c78c9f45a4dd,L1RS_0299.jpg,
300,captcha_ok,WEEC,0.9533,24d65d6468070eb8,WEEC_0300.jpg,
301,captcha_ok,XUM6,0.9931,f98a18232568978c,XUM6_0301.jpg,
302,captcha_ok,KDZZ,0.958,3adb8e66752dc2ee,KDZZ_0302.jpg,
303,captcha_ok,DTUN,0.9982,143b8d3f542d5c8b,DTUN_0303.jpg,
304,captcha_ok,KNRF,0.9994,bc38fc8b5d1ed972,KNRF_0304.jpg,
305,captcha_ok,8SPU,0.9992,e9ac053b77f97132,8SPU_0305.jpg,
306,captcha_ok,NQKO,0.8865,42796a34f6844598,NQKO_0306.jpg,
307,captcha_ok,RO78,0.9453,3094ddaac9c65e9c,RO78_0307.jpg,
308,captcha_ok,0RBG,0.9965,86318b29e0bc5dd4,0RBG_0308.jpg,
309,captcha_ok,SEHE,0.9906,c70c4f4329f9cfb0,SEHE_0309.jpg,
310,captcha_ok,32PL,0.9999,647204692102a7c5,32PL_0310.jpg,
311,captcha_wrong,WKMJ,0.8378,0f025e11392f29f1,,fail_0311.jpg
312,captcha_ok,7752,0.9997,a3fa681ed8390e8a,7752_0312.jpg,
313,captcha_ok,6ODO,0.9877,a45c3c4fc7e1a333,6ODO_0313.jpg,
314,captcha_ok,T4F1,0.9993,1111415ff6f3c11a,T4F1_0314.jpg,
315,captcha_wrong,70E,0.9879,3bd0cb301edb2aaf,,fail_0315.jpg
316,captcha_ok,BDC9,0.9995,afcd157d0a973a22,BDC9_0316.jpg,
317,captcha_ok,DQPK,0.9962,cbac4a1d6cb680df,DQPK_0317.jpg,
318,captcha_ok,KC5L,0.9997,2577da06b0b385bd,KC5L_0318.jpg,
319,captcha_ok,K7C0,0.9312,631ad5ff02d2ce9e,K7C0_0319.jpg,
320,captcha_wrong,WWUY,0.8938,dee4fa63cd12245f,,fail_0320.jpg
321,captcha_ok,572Y,0.9975,fff621e3a8c79688,572Y_0321.jpg,
