source_file,label,predicted_file,min_confidence
raw_0096.jpg,2CCG,2CCG.jpg,1.0
raw_0097.jpg,MH3R,MH3R.jpg,0.9998
raw_0098.jpg,WMRT,WMRT.jpg,0.9402
raw_0099.jpg,RGEA,RGEA.jpg,0.9985
raw_0100.jpg,8KKA,8KKA.jpg,1.0
raw_0101.jpg,KNA3,KNA3.jpg,0.9996
raw_0102.jpg,AW9X,AW9X.jpg,1.0
raw_0103.jpg,HTXT,HTXT.jpg,1.0
raw_0104.jpg,C8EA,C8EA.jpg,1.0
raw_0105.jpg,EDNU,EDNU.jpg,1.0
raw_0106.jpg,TS7E,TS7E.jpg,1.0
raw_0107.jpg,K9AZ,K9AZ.jpg,1.0
raw_0108.jpg,TSEP,TSEP.jpg,1.0
raw_0109.jpg,FC4K,FC4K.jpg,1.0
raw_0110.jpg,T5H4,T5H4.jpg,1.0
raw_0111.jpg,2YPR,2YPR.jpg,1.0
raw_0112.jpg,SKBT,SKBT.jpg,1.0
raw_0113.jpg,DZKQ,DZKQ.jpg,1.0
raw_0114.jpg,BJSF,BJSF.jpg,0.9999
raw_0115.jpg,KZDW,KZDW.jpg,1.0
raw_0116.jpg,HXFP,HXFP.jpg,1.0
raw_0117.jpg,BBAR,BBAR.jpg,1.0
raw_0118.jpg,62GK,62GK.jpg,1.0
raw_0119.jpg,BDFC,BDFC.jpg,0.9996
raw_0120.jpg,ZUTM,ZUTM.jpg,1.0
raw_0121.jpg,VPEA,VPEA.jpg,1.0
raw_0122.jpg,BRYP,BRYP.jpg,0.9999
raw_0123.jpg,XGMG,XGMG.jpg,0.9972
raw_0124.jpg,TPBA,TPBA.jpg,1.0
raw_0125.jpg,C2QC,C2QC.jpg,0.9992
raw_0126.jpg,WV6K,WV6K.jpg,1.0
raw_0127.jpg,TYUX,TYUX.jpg,1.0
raw_0128.jpg,FHTW,FHTW.jpg,0.9998
raw_0129.jpg,BGVG,BGVG.jpg,0.9999
raw_0130.jpg,K8ZN,K8ZN.jpg,1.0
raw_0131.jpg,5EJT,5EJT.jpg,1.0
raw_0132.jpg,BS5X,BS5X.jpg,1.0
raw_0133.jpg,NFHN,NFHN.jpg,1.0
raw_0134.jpg,JZKM,JZKM.jpg,1.0
raw_0135.jpg,DMKD,DMKD.jpg,0.9998
raw_0136.jpg,GG77,GG77.jpg,1.0
raw_0137.jpg,VE7P,VE7P.jpg,1.0
raw_0138.jpg,NPX5,NPX5.jpg,1.0
raw_0139.jpg,EVD4,EVD4.jpg,1.0
raw_0140.jpg,RKAP,RKAP.jpg,1.0
raw_0141.jpg,RFUE,RFUE.jpg,0.9998
raw_0142.jpg,R9XG,R9XG.jpg,1.0
raw_0143.jpg,QZWM,QZWM.jpg,0.9994
raw_0144.jpg,YTVX,YTVX.jpg,1.0
raw_0145.jpg,SBXV,SBXV.jpg,1.0
raw_0146.jpg,TPPJ,TPPJ.jpg,1.0
raw_0147.jpg,Q9WA,Q9WA.jpg,0.9583
raw_0148.jpg,VPSY,VPSY.jpg,1.0
raw_0149.jpg,8KBX,8KBX.jpg,1.0
raw_0150.jpg,6B9P,6B9P.jpg,1.0
raw_0151.jpg,WQ9Y,WQ9Y.jpg,1.0
raw_0152.jpg,6WBQ,6WBQ.jpg,1.0
raw_0153.jpg,JWPA,JWPA.jpg,1.0
raw_0154.jpg,PKWW,PKWW.jpg,1.0
raw_0155.jpg,PEZU,PEZU.jpg,0.9999
raw_0156.jpg,6KCF,6KCF.jpg,1.0
raw_0157.jpg,GZHY,GZHY.jpg,1.0
raw_0158.jpg,GKKK,GKKK.jpg,1.0
raw_0159.jpg,APSW,APSW.jpg,1.0
raw_0160.jpg,HHNP,HHNP.jpg,1.0
raw_0161.jpg,KCVU,KCVU.jpg,1.0
raw_0162.jpg,6QQR,6QQR.jpg,0.9998
raw_0163.jpg,BURC,BURC.jpg,1.0
raw_0164.jpg,JYCX,JYCX.jpg,1.0
raw_0165.jpg,HZ4C,HZ4C.jpg,1.0
raw_0166.jpg,QWBS,QWBS.jpg,1.0
raw_0167.jpg,W3CN,W3CN.jpg,0.9997
raw_0168.jpg,37NG,37NG.jpg,1.0
raw_0169.jpg,YY9B,YY9B.jpg,1.0
raw_0170.jpg,UFTF,UFTF.jpg,0.9998
raw_0171.jpg,E8V2,E8V2.jpg,1.0
raw_0172.jpg,CASW,CASW.jpg,0.9997
raw_0173.jpg,FR3S,FR3S.jpg,1.0
raw_0174.jpg,ZADZ,ZADZ.jpg,0.9988
raw_0175.jpg,EB9H,EB9H.jpg,1.0
raw_0176.jpg,CNBS,CNBS.jpg,0.9995
raw_0177.jpg,CNPG,CNPG.jpg,1.0
raw_0178.jpg,CFPY,CFPY.jpg,0.9998
raw_0179.jpg,HFZY,HFZY.jpg,1.0
raw_0180.jpg,E6B9,E6B9.jpg,1.0
raw_0181.jpg,ZKSP,ZKSP.jpg,1.0
raw_0182.jpg,7ECD,7ECD.jpg,1.0
raw_0183.jpg,6YER,6YER.jpg,1.0
raw_0184.jpg,YGY8,YGY8.jpg,1.0
raw_0185.jpg,VB9Z,VB9Z.jpg,1.0
raw_0186.jpg,KDKQ,KDKQ.jpg,1.0
raw_0187.jpg,F49N,F49N.jpg,1.0
raw_0188.jpg,GKTT,GKTT.jpg,1.0
raw_0189.jpg,ABRM,ABRM.jpg,1.0
raw_0190.jpg,ZNQX,ZNQX.jpg,1.0
raw_0191.jpg,RDWV,RDWV.jpg,1.0
raw_0192.jpg,DBVC,DBVC.jpg,1.0
raw_0193.jpg,AKDC,AKDC.jpg,1.0
raw_0194.jpg,HGDC,HGDC.jpg,1.0
raw_0195.jpg,MXWU,MXWU.jpg,0.9972
raw_0196.jpg,PCRU,PCRU.jpg,1.0
raw_0197.jpg,Q9YZ,Q9YZ.jpg,1.0
raw_0198.jpg,UP4A,UP4A.jpg,1.0
raw_0199.jpg,XHRR,XHRR.jpg,1.0
raw_0200.jpg,CVVW,CVVW.jpg,1.0
raw_0201.jpg,F6KC,F6KC.jpg,1.0
raw_0202.jpg,CASA,CASA.jpg,0.9999
raw_0203.jpg,6AAM,6AAM.jpg,1.0
raw_0204.jpg,BHWT,BHWT.jpg,0.999
raw_0205.jpg,S7GM,S7GM.jpg,1.0
raw_0206.jpg,SWGF,SWGF.jpg,1.0
raw_0207.jpg,EJRX,EJRX.jpg,1.0
raw_0208.jpg,DBBV,DBBV.jpg,1.0
raw_0209.jpg,DBXT,DBXT.jpg,0.9998
raw_0210.jpg,XUFT,XUFT.jpg,1.0
raw_0211.jpg,GYSZ,GYSZ.jpg,1.0
raw_0212.jpg,VNAB,VNAB.jpg,1.0
raw_0213.jpg,YBTF,YBTF.jpg,1.0
raw_0214.jpg,MBPH,MBPH.jpg,0.8994
raw_0215.jpg,ABTM,ABTM.jpg,1.0
raw_0216.jpg,GPSW,GPSW.jpg,1.0
raw_0217.jpg,DZUQ,DZUQ.jpg,0.9921
raw_0218.jpg,U5WE,U5WE.jpg,1.0
raw_0219.jpg,UQJY,UQJY.jpg,1.0
raw_0220.jpg,EHKX,EHKX.jpg,1.0
raw_0221.jpg,MVNK,MVNK.jpg,0.9984
raw_0222.jpg,NYPK,NYPK.jpg,1.0
raw_0223.jpg,VWCE,VWCE.jpg,1.0
raw_0224.jpg,AUEH,AUEH.jpg,1.0
raw_0225.jpg,4MVX,4MVX.jpg,0.9997
raw_0226.jpg,ASTK,ASTK.jpg,1.0
raw_0227.jpg,XVZH,XVZH.jpg,1.0
raw_0228.jpg,XU3J,XU3J.jpg,1.0
raw_0229.jpg,93VW,93VW.jpg,1.0
raw_0230.jpg,B6FG,B6FG.jpg,1.0
raw_0231.jpg,F5FW,F5FW.jpg,1.0
raw_0232.jpg,H2SK,H2SK.jpg,1.0
raw_0233.jpg,P2FN,P2FN.jpg,1.0
raw_0234.jpg,QXAW,QXAW.jpg,1.0
raw_0235.jpg,WGBP,WGBP.jpg,1.0
raw_0236.jpg,CQXP,CQXP.jpg,0.9999
raw_0237.jpg,WYT7,WYT7.jpg,1.0
raw_0238.jpg,TFJ5,TFJ5.jpg,1.0
raw_0239.jpg,M8SV,M8SV.jpg,0.9974
raw_0240.jpg,SP95,SP95.jpg,1.0
raw_0241.jpg,PXKB,PXKB.jpg,1.0
raw_0242.jpg,S7K7,S7K7.jpg,1.0
raw_0243.jpg,UMPM,UMPM.jpg,0.9992
raw_0244.jpg,RXHC,RXHC.jpg,0.9999
raw_0245.jpg,J8QQ,J8QQ.jpg,0.9972
raw_0246.jpg,TTRH,TTRH.jpg,1.0
raw_0247.jpg,HMKN,HMKN.jpg,0.9936
raw_0248.jpg,YBHT,YBHT.jpg,1.0
raw_0249.jpg,953C,953C.jpg,1.0
raw_0250.jpg,BR7Y,BR7Y.jpg,1.0
raw_0251.jpg,HGSC,HGSC.jpg,1.0
raw_0252.jpg,U8BX,U8BX.jpg,1.0
raw_0253.jpg,C3NU,C3NU.jpg,1.0
raw_0254.jpg,ZCM6,ZCM6.jpg,1.0
raw_0255.jpg,MBDP,MBDP.jpg,0.988
raw_0256.jpg,RNWT,RNWT.jpg,0.9996
raw_0257.jpg,XXYW,XXYW.jpg,1.0
raw_0258.jpg,3YPM,3YPM.jpg,1.0
raw_0259.jpg,MWHK,MWHK.jpg,0.7384
raw_0260.jpg,4XGH,4XGH.jpg,1.0
raw_0261.jpg,SVAB,SVAB.jpg,1.0
raw_0262.jpg,PBHA,PBHA.jpg,0.9994
raw_0263.jpg,NE5Z,NE5Z.jpg,0.9997
raw_0264.jpg,VGE8,VGE8.jpg,1.0
raw_0265.jpg,SXXP,SXXP.jpg,1.0
raw_0266.jpg,GRHS,GRHS.jpg,1.0
raw_0267.jpg,NYKQ,NYKQ.jpg,0.9997
raw_0268.jpg,ZVTQ,ZVTQ.jpg,1.0
raw_0269.jpg,ZYGF,ZYGF.jpg,0.9999
raw_0270.jpg,HTS5,HTS5.jpg,1.0
raw_0271.jpg,ZDS9,ZDS9.jpg,1.0
raw_0272.jpg,VC6B,VC6B.jpg,1.0
raw_0273.jpg,PKB5,PKB5.jpg,1.0
raw_0274.jpg,G4SN,G4SN.jpg,1.0
raw_0275.jpg,Z23J,Z23J.jpg,1.0
raw_0276.jpg,DX2H,DX2H.jpg,0.9977
raw_0277.jpg,KNCQ,KNCQ.jpg,0.9999
raw_0278.jpg,EZ93,EZ93.jpg,0.9998
raw_0279.jpg,WSKQ,WSKQ.jpg,1.0
raw_0280.jpg,SQYR,SQYR.jpg,1.0
raw_0281.jpg,XWTQ,XWTQ.jpg,1.0
raw_0282.jpg,C52G,C52G.jpg,1.0
raw_0283.jpg,CUZX,CUZX.jpg,1.0
raw_0284.jpg,PW3V,PW3V.jpg,0.8846
raw_0285.jpg,E4P3,E4P3.jpg,1.0
raw_0286.jpg,RW7R,RW7R.jpg,1.0
raw_0287.jpg,BHXX,BHXX.jpg,1.0
raw_0288.jpg,ETBQ,ETBQ.jpg,1.0
raw_0289.jpg,9F7X,9F7X.jpg,1.0
raw_0290.jpg,ANGN,ANGN.jpg,1.0
raw_0291.jpg,BHBC,BHBC.jpg,1.0
raw_0292.jpg,XKNY,XKNY.jpg,1.0
raw_0293.jpg,QYHW,QYHW.jpg,1.0
raw_0294.jpg,NUJ5,NUJ5.jpg,1.0
raw_0295.jpg,XVEU,XVEU.jpg,1.0
raw_0296.jpg,RMEY,RMEY.jpg,1.0
raw_0297.jpg,PBUD,PBUD.jpg,1.0
raw_0298.jpg,DGUX,DGUX.jpg,1.0
raw_0299.jpg,FMYQ,FMYQ.jpg,0.9998
raw_0300.jpg,2RMP,2RMP.jpg,0.9995
raw_0301.jpg,QPWG,QPWG.jpg,1.0
raw_0302.jpg,TPFF,TPFF.jpg,1.0
raw_0303.jpg,9CA4,9CA4.jpg,1.0
raw_0304.jpg,KCZW,KCZW.jpg,1.0
raw_0305.jpg,RFKS,RFKS.jpg,1.0
raw_0306.jpg,PEK7,PEK7.jpg,1.0
raw_0307.jpg,2VQQ,2VQQ.jpg,1.0
raw_0308.jpg,EQX4,EQX4.jpg,1.0
raw_0309.jpg,YRUB,YRUB.jpg,1.0
raw_0310.jpg,BHGA,BHGA.jpg,1.0
raw_0311.jpg,7ER5,7ER5.jpg,1.0
raw_0312.jpg,UYTE,UYTE.jpg,1.0
raw_0313.jpg,YB7C,YB7C.jpg,1.0
raw_0314.jpg,G4PE,G4PE.jpg,1.0
raw_0315.jpg,HPVY,HPVY.jpg,1.0
raw_0316.jpg,XTFK,XTFK.jpg,1.0
raw_0317.jpg,J33N,J33N.jpg,1.0
raw_0318.jpg,CEQC,CEQC.jpg,1.0
raw_0319.jpg,PFMX,PFMX.jpg,1.0
raw_0320.jpg,XUDS,XUDS.jpg,1.0
raw_0321.jpg,3WBG,3WBG.jpg,0.9999
raw_0322.jpg,ZXUA,ZXUA.jpg,1.0
raw_0323.jpg,EN3F,EN3F.jpg,1.0
raw_0324.jpg,DV8Z,DV8Z.jpg,0.9995
raw_0325.jpg,T59B,T59B.jpg,1.0
raw_0326.jpg,SKFV,SKFV.jpg,1.0
raw_0327.jpg,ZFKD,ZFKD.jpg,1.0
raw_0328.jpg,ZH6J,ZH6J.jpg,1.0
raw_0329.jpg,GSKD,GSKD.jpg,1.0
raw_0330.jpg,2RWC,2RWC.jpg,1.0
raw_0331.jpg,ZFUK,ZFUK.jpg,1.0
raw_0332.jpg,D7JA,D7JA.jpg,0.9997
raw_0333.jpg,95RC,95RC.jpg,1.0
raw_0334.jpg,4N4C,4N4C.jpg,1.0
raw_0335.jpg,ZZBM,ZZBM.jpg,1.0
raw_0336.jpg,YVKG,YVKG.jpg,1.0
raw_0337.jpg,UREM,UREM.jpg,1.0
raw_0338.jpg,8V5J,8V5J.jpg,0.9998
raw_0339.jpg,3C86,3C86.jpg,1.0
raw_0340.jpg,XYZE,XYZE.jpg,1.0
raw_0341.jpg,ZJ23,ZJ23.jpg,1.0
raw_0342.jpg,TNMC,TNMC.jpg,1.0
raw_0343.jpg,NWPA,NWPA.jpg,0.9998
raw_0344.jpg,E5UF,E5UF.jpg,0.9999
raw_0345.jpg,FAHT,FAHT.jpg,1.0
raw_0346.jpg,EUDH,EUDH.jpg,0.9998
raw_0347.jpg,QFBZ,QFBZ.jpg,1.0
raw_0348.jpg,85BF,85BF.jpg,1.0
raw_0349.jpg,XBWD,XBWD.jpg,1.0
raw_0350.jpg,J8QM,J8QM.jpg,1.0
raw_0351.jpg,WXZQ,WXZQ.jpg,1.0
raw_0352.jpg,2UYW,2UYW.jpg,1.0
raw_0353.jpg,Z6FG,Z6FG.jpg,1.0
raw_0354.jpg,XTZZ,XTZZ.jpg,1.0
raw_0355.jpg,K544,K544.jpg,1.0
raw_0356.jpg,EMWU,EMWU.jpg,0.9995
raw_0357.jpg,U6VZ,U6VZ.jpg,1.0
raw_0358.jpg,FZGE,FZGE.jpg,1.0
raw_0359.jpg,NUNW,NUNW.jpg,0.9997
raw_0360.jpg,RY43,RY43.jpg,1.0
raw_0361.jpg,858R,858R.jpg,1.0
raw_0362.jpg,JXY8,JXY8.jpg,1.0
raw_0363.jpg,HAGW,HAGW.jpg,1.0
raw_0364.jpg,7EKW,7EKW.jpg,1.0
raw_0365.jpg,EGX2,EGX2.jpg,1.0
raw_0366.jpg,WFWA,WFWA.jpg,0.6278
raw_0367.jpg,RHSB,RHSB.jpg,1.0
raw_0368.jpg,QHBQ,QHBQ.jpg,1.0
raw_0369.jpg,CENJ,CENJ.jpg,1.0
raw_0370.jpg,GYA7,GYA7.jpg,0.9993
raw_0371.jpg,M5Z5,M5Z5.jpg,0.9943
raw_0372.jpg,ND5N,ND5N.jpg,0.9996
raw_0373.jpg,ASAD,ASAD.jpg,1.0
raw_0374.jpg,QD6K,QD6K.jpg,0.9998
raw_0375.jpg,DTHV,DTHV.jpg,1.0
raw_0376.jpg,JJFC,JJFC.jpg,1.0
raw_0377.jpg,JA4U,JA4U.jpg,1.0
raw_0378.jpg,KP5Z,KP5Z.jpg,1.0
raw_0379.jpg,XUX5,XUX5.jpg,1.0
raw_0380.jpg,VRYK,VRYK.jpg,1.0
raw_0381.jpg,GZMQ,GZMQ.jpg,1.0
raw_0382.jpg,N6JS,N6JS.jpg,0.9999
raw_0383.jpg,PHA5,PHA5.jpg,1.0
raw_0384.jpg,JF5Y,JF5Y.jpg,1.0
raw_0385.jpg,HQB8,HQB8.jpg,1.0
raw_0386.jpg,WCCJ,WCCJ.jpg,1.0
raw_0387.jpg,BSZQ,BSZQ.jpg,1.0
raw_0388.jpg,SVD5,SVD5.jpg,1.0
raw_0389.jpg,SB3N,SB3N.jpg,1.0
raw_0390.jpg,FPSV,FPSV.jpg,1.0
raw_0391.jpg,FYB9,FYB9.jpg,1.0
raw_0392.jpg,SPVG,SPVG.jpg,1.0
raw_0393.jpg,YYNU,YYNU.jpg,1.0
raw_0394.jpg,9UWA,9UWA.jpg,1.0
raw_0395.jpg,FMCM,FMCM.jpg,0.999
raw_0396.jpg,FKUR,FKUR.jpg,0.9999
raw_0397.jpg,FVVW,FVVW.jpg,1.0
raw_0398.jpg,9YTT,9YTT.jpg,1.0
raw_0399.jpg,VXA6,VXA6.jpg,1.0
raw_0400.jpg,ST3Q,ST3Q.jpg,0.9999
raw_0401.jpg,NHUH,NHUH.jpg,0.999
raw_0402.jpg,KDQZ,KDQZ.jpg,1.0
raw_0403.jpg,C6P7,C6P7.jpg,0.9994
raw_0404.jpg,P7QH,P7QH.jpg,1.0
raw_0405.jpg,K7HS,K7HS.jpg,1.0
raw_0406.jpg,SCNF,SCNF.jpg,1.0
raw_0407.jpg,VYUB,VYUB.jpg,1.0
raw_0408.jpg,PMDN,PMDN.jpg,0.9999
raw_0409.jpg,TVQT,TVQT.jpg,1.0
raw_0410.jpg,UXMT,UXMT.jpg,0.9999
raw_0411.jpg,AYMM,AYMM.jpg,1.0
raw_0412.jpg,SV93,SV93.jpg,1.0
raw_0413.jpg,6VQT,6VQT.jpg,1.0
raw_0414.jpg,QTR3,QTR3.jpg,0.9994
raw_0415.jpg,TFXM,TFXM.jpg,1.0
raw_0416.jpg,3SJH,3SJH.jpg,1.0
raw_0417.jpg,Q7Z2,Q7Z2.jpg,1.0
raw_0418.jpg,NP3Q,NP3Q.jpg,1.0
raw_0419.jpg,5M2F,5M2F.jpg,0.9996
raw_0420.jpg,NSDS,NSDS.jpg,0.9999
raw_0421.jpg,H5PC,H5PC.jpg,1.0
raw_0422.jpg,5XK8,5XK8.jpg,1.0
raw_0423.jpg,Y8AJ,Y8AJ.jpg,1.0
raw_0424.jpg,HDNE,HDNE.jpg,1.0
raw_0425.jpg,VB4U,VB4U.jpg,1.0
raw_0426.jpg,M2CR,M2CR.jpg,0.9939
raw_0427.jpg,SCRM,SCRM.jpg,1.0
raw_0428.jpg,XVEA,XVEA.jpg,1.0
raw_0429.jpg,ET3V,ET3V.jpg,1.0
raw_0430.jpg,68SB,68SB.jpg,1.0
raw_0431.jpg,CQPX,CQPX.jpg,1.0
raw_0432.jpg,2ZTK,2ZTK.jpg,1.0
raw_0433.jpg,GKVR,GKVR.jpg,0.9998
raw_0434.jpg,B5TT,B5TT.jpg,1.0
raw_0435.jpg,APUT,APUT.jpg,1.0
raw_0436.jpg,SXJC,SXJC.jpg,1.0
raw_0437.jpg,GKA3,GKA3.jpg,1.0
raw_0438.jpg,9PG6,9PG6.jpg,1.0
raw_0439.jpg,VG3G,VG3G.jpg,1.0
raw_0440.jpg,BBCU,BBCU.jpg,1.0
raw_0441.jpg,BA6S,BA6S.jpg,0.9998
raw_0442.jpg,ZP7S,ZP7S.jpg,1.0
raw_0443.jpg,PM25,PM25.jpg,0.9999
raw_0444.jpg,DHUT,DHUT.jpg,0.9962
raw_0445.jpg,RT8T,RT8T.jpg,1.0
raw_0446.jpg,UPYW,UPYW.jpg,1.0
raw_0447.jpg,9G9C,9G9C.jpg,1.0
raw_0448.jpg,YQVC,YQVC.jpg,1.0
raw_0449.jpg,ABSD,ABSD.jpg,1.0
raw_0450.jpg,RNZG,RNZG.jpg,0.9998
raw_0451.jpg,8Q3G,8Q3G.jpg,1.0
raw_0452.jpg,P3QT,P3QT.jpg,1.0
raw_0453.jpg,2PYY,2PYY.jpg,1.0
raw_0454.jpg,XDUC,XDUC.jpg,1.0
raw_0455.jpg,RVCG,RVCG.jpg,1.0
raw_0456.jpg,ZHU5,ZHU5.jpg,1.0
raw_0457.jpg,UXXN,UXXN.jpg,1.0
raw_0458.jpg,BMGB,BMGB.jpg,0.9999
raw_0459.jpg,GV9R,GV9R.jpg,1.0
raw_0460.jpg,9GKP,9GKP.jpg,1.0
raw_0461.jpg,TDBF,TDBF.jpg,1.0
raw_0462.jpg,JXXG,JXXG.jpg,1.0
raw_0463.jpg,T8C5,T8C5.jpg,1.0
raw_0464.jpg,GHKU,GHKU.jpg,1.0
raw_0465.jpg,9QRP,9QRP.jpg,1.0
raw_0466.jpg,QHBQ,QHBQ_2.jpg,0.9999
raw_0467.jpg,MXUU,MXUU.jpg,0.9989
raw_0468.jpg,ZXMA,ZXMA.jpg,1.0
raw_0469.jpg,NXVE,NXVE.jpg,1.0
raw_0470.jpg,NBYC,NBYC.jpg,1.0
raw_0471.jpg,M6ZB,M6ZB.jpg,0.9999
raw_0472.jpg,T9Q9,T9Q9.jpg,1.0
raw_0473.jpg,HQDR,HQDR.jpg,0.9999
raw_0474.jpg,BHAP,BHAP.jpg,1.0
raw_0475.jpg,GMVQ,GMVQ.jpg,0.9998
raw_0476.jpg,JKPR,JKPR.jpg,1.0
raw_0477.jpg,3MDZ,3MDZ.jpg,0.9993
raw_0478.jpg,WVN6,WVN6.jpg,1.0
raw_0479.jpg,YBCJ,YBCJ.jpg,1.0
raw_0480.jpg,BEQ9,BEQ9.jpg,1.0
raw_0481.jpg,8DHF,8DHF.jpg,1.0
raw_0482.jpg,DXPM,DXPM.jpg,0.9944
raw_0483.jpg,ERQD,ERQD.jpg,1.0
raw_0484.jpg,3JZP,3JZP.jpg,1.0
raw_0485.jpg,FPH7,FPH7.jpg,1.0
raw_0486.jpg,72BE,72BE.jpg,1.0
raw_0487.jpg,WFYX,WFYX.jpg,1.0
raw_0488.jpg,UK4C,UK4C.jpg,1.0
raw_0489.jpg,ZCCV,ZCCV.jpg,1.0
raw_0490.jpg,8UC4,8UC4.jpg,1.0
