source_file,label,predicted_file,min_confidence
raw_0312.jpg,TFZA,TFZA.jpg,1.0
raw_0313.jpg,HBUT,HBUT.jpg,1.0
raw_0314.jpg,QXSY,QXSY.jpg,0.9999
raw_0315.jpg,4DBD,4DBD.jpg,1.0
raw_0316.jpg,GGC7,GGC7.jpg,1.0
raw_0317.jpg,GJFF,GJFF.jpg,1.0
raw_0318.jpg,UBSX,UBSX.jpg,1.0
raw_0319.jpg,JTJN,JTJN.jpg,1.0
raw_0320.jpg,7XUS,7XUS.jpg,1.0
raw_0321.jpg,T68A,T68A.jpg,1.0
raw_0322.jpg,9PBF,9PBF.jpg,1.0
raw_0323.jpg,JCST,JCST.jpg,1.0
raw_0324.jpg,VMKS,VMKS.jpg,0.9995
raw_0325.jpg,XQ2F,XQ2F.jpg,1.0
raw_0326.jpg,K7H8,K7H8.jpg,1.0
raw_0327.jpg,XQ7A,XQ7A.jpg,1.0
raw_0328.jpg,KXCG,KXCG.jpg,1.0
raw_0329.jpg,YAKA,YAKA.jpg,1.0
raw_0330.jpg,5CWW,5CWW.jpg,1.0
raw_0331.jpg,5FGZ,5FGZ.jpg,1.0
raw_0332.jpg,KBHD,KBHD.jpg,1.0
raw_0333.jpg,W4MQ,W4MQ.jpg,1.0
raw_0334.jpg,F3ZD,F3ZD.jpg,1.0
raw_0335.jpg,TYUR,TYUR.jpg,1.0
raw_0336.jpg,WHV5,WHV5.jpg,1.0
raw_0337.jpg,NCUX,NCUX.jpg,0.9998
raw_0338.jpg,RUM2,RUM2.jpg,1.0
raw_0339.jpg,H44X,H44X.jpg,1.0
raw_0340.jpg,KJBQ,KJBQ.jpg,1.0
raw_0341.jpg,2FYZ,2FYZ.jpg,1.0
raw_0342.jpg,VTZ5,VTZ5.jpg,1.0
raw_0343.jpg,4XZ4,4XZ4.jpg,1.0
raw_0344.jpg,NEBB,NEBB.jpg,0.9999
raw_0345.jpg,DP9A,DP9A.jpg,0.9994
raw_0346.jpg,9VQA,9VQA.jpg,1.0
raw_0347.jpg,RQ3Q,RQ3Q.jpg,1.0
raw_0348.jpg,AUMP,AUMP.jpg,1.0
raw_0349.jpg,C5YN,C5YN.jpg,0.9998
raw_0350.jpg,MHBS,MHBS.jpg,0.9946
raw_0351.jpg,RRRX,RRRX.jpg,1.0
raw_0352.jpg,E3XK,E3XK.jpg,1.0
raw_0353.jpg,MV68,MV68.jpg,0.9971
raw_0354.jpg,RYE9,RYE9.jpg,0.9996
raw_0355.jpg,RYAW,RYAW.jpg,1.0
raw_0356.jpg,TVUN,TVUN.jpg,1.0
raw_0357.jpg,5UR8,5UR8.jpg,1.0
raw_0358.jpg,32BH,32BH.jpg,1.0
raw_0359.jpg,VQQS,VQQS.jpg,1.0
raw_0360.jpg,S8WQ,S8WQ.jpg,1.0
raw_0361.jpg,XYRN,XYRN.jpg,1.0
raw_0362.jpg,ZZGB,ZZGB.jpg,1.0
raw_0363.jpg,K8RZ,K8RZ.jpg,1.0
raw_0364.jpg,CXJK,CXJK.jpg,1.0
raw_0365.jpg,QJQW,QJQW.jpg,1.0
raw_0366.jpg,KNRD,KNRD.jpg,1.0
raw_0367.jpg,KKBQ,KKBQ.jpg,1.0
raw_0368.jpg,APHD,APHD.jpg,1.0
raw_0369.jpg,MP8B,MP8B.jpg,0.992
raw_0370.jpg,CZGS,CZGS.jpg,1.0
raw_0371.jpg,MQC9,MQC9.jpg,0.9999
raw_0372.jpg,TXGU,TXGU.jpg,1.0
raw_0373.jpg,WQ8K,WQ8K.jpg,0.9996
raw_0374.jpg,CCCN,CCCN.jpg,1.0
raw_0375.jpg,9UQP,9UQP.jpg,1.0
raw_0376.jpg,Y6UH,Y6UH.jpg,1.0
raw_0377.jpg,HYY2,HYY2.jpg,1.0
raw_0378.jpg,TVPZ,TVPZ.jpg,1.0
raw_0379.jpg,PZRT,PZRT.jpg,1.0
raw_0380.jpg,ZCTF,ZCTF.jpg,1.0
raw_0381.jpg,B6YU,B6YU.jpg,1.0
raw_0382.jpg,YZSN,YZSN.jpg,1.0
raw_0383.jpg,AZES,AZES.jpg,1.0
raw_0384.jpg,7KMX,7KMX.jpg,1.0
raw_0385.jpg,QWHU,QWHU.jpg,0.9993
raw_0386.jpg,VGNU,VGNU.jpg,1.0
raw_0387.jpg,HJMN,HJMN.jpg,1.0
raw_0388.jpg,CYUS,CYUS.jpg,1.0
raw_0389.jpg,H2HJ,H2HJ.jpg,1.0
raw_0390.jpg,GAGW,GAGW.jpg,1.0
raw_0391.jpg,NVAC,NVAC.jpg,1.0
raw_0392.jpg,YDWT,YDWT.jpg,1.0
raw_0393.jpg,S3SV,S3SV.jpg,1.0
raw_0394.jpg,Z8RE,Z8RE.jpg,1.0
raw_0395.jpg,UASV,UASV.jpg,1.0
raw_0396.jpg,NFBK,NFBK.jpg,1.0
raw_0397.jpg,MMEA,MMEA.jpg,0.9964
raw_0398.jpg,QCXY,QCXY.jpg,1.0
raw_0399.jpg,WDMP,WDMP.jpg,0.9998
raw_0400.jpg,PU3W,PU3W.jpg,1.0
raw_0401.jpg,DF7J,DF7J.jpg,1.0
raw_0402.jpg,T8KD,T8KD.jpg,0.9999
raw_0403.jpg,XHUT,XHUT.jpg,1.0
raw_0404.jpg,VAK4,VAK4.jpg,1.0
raw_0405.jpg,W2YQ,W2YQ.jpg,1.0
raw_0406.jpg,GMQX,GMQX.jpg,0.9993
raw_0407.jpg,7TN9,7TN9.jpg,1.0
raw_0408.jpg,VUKZ,VUKZ.jpg,1.0
raw_0409.jpg,QSKA,QSKA.jpg,1.0
raw_0410.jpg,B8CK,B8CK.jpg,1.0
raw_0411.jpg,MFW3,MFW3.jpg,0.9991
raw_0412.jpg,W6UC,W6UC.jpg,1.0
raw_0413.jpg,2SQZ,2SQZ.jpg,1.0
raw_0414.jpg,WTDH,WTDH.jpg,0.9981
raw_0415.jpg,GYFC,GYFC.jpg,1.0
raw_0416.jpg,CZER,CZER.jpg,1.0
raw_0417.jpg,UUDQ,UUDQ.jpg,0.9859
raw_0418.jpg,N92Z,N92Z.jpg,1.0
raw_0419.jpg,WHBN,WHBN.jpg,1.0
raw_0420.jpg,56Q6,56Q6.jpg,1.0
raw_0421.jpg,KMTD,KMTD.jpg,0.9986
raw_0422.jpg,7KMS,7KMS.jpg,0.9987
raw_0423.jpg,UYVM,UYVM.jpg,1.0
raw_0424.jpg,AJPX,AJPX.jpg,1.0
raw_0425.jpg,CRUZ,CRUZ.jpg,0.9995
raw_0426.jpg,UBBV,UBBV.jpg,1.0
raw_0427.jpg,5ZZR,5ZZR.jpg,1.0
raw_0428.jpg,UQQ9,UQQ9.jpg,1.0
raw_0429.jpg,HGTQ,HGTQ_2.jpg,1.0
raw_0430.jpg,NABP,NABP.jpg,0.9905
raw_0431.jpg,UFGZ,UFGZ.jpg,1.0
raw_0432.jpg,HXQM,HXQM.jpg,0.9999
raw_0433.jpg,5YFV,5YFV.jpg,1.0
raw_0434.jpg,ZGFK,ZGFK.jpg,1.0
raw_0435.jpg,HSCT,HSCT.jpg,1.0
raw_0436.jpg,EHCR,EHCR.jpg,0.8489
raw_0437.jpg,KPGQ,KPGQ.jpg,1.0
raw_0438.jpg,GCCX,GCCX.jpg,1.0
raw_0439.jpg,2KZY,2KZY.jpg,1.0
raw_0440.jpg,HEQN,HEQN.jpg,1.0
raw_0441.jpg,7DDE,7DDE.jpg,0.9999
raw_0442.jpg,M7XZ,M7XZ.jpg,0.9575
raw_0443.jpg,32KV,32KV.jpg,1.0
raw_0444.jpg,TXMD,TXMD.jpg,1.0
raw_0445.jpg,STSG,STSG.jpg,1.0
raw_0446.jpg,QKC4,QKC4.jpg,0.9999
raw_0447.jpg,ZKHV,ZKHV.jpg,1.0
raw_0448.jpg,UW8P,UW8P.jpg,1.0
raw_0449.jpg,ACCE,ACCE.jpg,1.0
raw_0450.jpg,AZGY,AZGY.jpg,1.0
raw_0451.jpg,5APP,5APP.jpg,1.0
raw_0452.jpg,8GGD,8GGD.jpg,1.0
raw_0453.jpg,NGNF,NGNF.jpg,1.0
raw_0454.jpg,TMCW,TMCW.jpg,0.9996
raw_0455.jpg,UXMP,UXMP.jpg,1.0
raw_0456.jpg,PZBW,PZBW.jpg,1.0
raw_0457.jpg,SPKB,SPKB.jpg,1.0
raw_0458.jpg,65P2,65P2.jpg,1.0
raw_0459.jpg,AYH4,AYH4.jpg,1.0
raw_0460.jpg,BUDA,BUDA.jpg,1.0
raw_0461.jpg,ZYRX,ZYRX.jpg,1.0
raw_0462.jpg,XDQY,XDQY.jpg,1.0
raw_0463.jpg,U5AC,U5AC.jpg,1.0
raw_0464.jpg,KPJH,KPJH.jpg,1.0
raw_0465.jpg,YEWF,YEWF.jpg,0.9999
raw_0466.jpg,GBBQ,GBBQ.jpg,1.0
raw_0467.jpg,6U7T,6U7T.jpg,1.0
raw_0468.jpg,RZUS,RZUS.jpg,0.9999
raw_0469.jpg,DSNX,DSNX.jpg,0.9979
raw_0470.jpg,BVKV,BVKV.jpg,1.0
raw_0471.jpg,2JJ8,2JJ8.jpg,1.0
raw_0472.jpg,XKPN,XKPN.jpg,1.0
raw_0473.jpg,PNN7,PNN7.jpg,0.9999
raw_0474.jpg,KRQX,KRQX.jpg,1.0
raw_0475.jpg,HFPR,HFPR.jpg,1.0
raw_0476.jpg,8CJE,8CJE.jpg,1.0
raw_0477.jpg,CXKE,CXKE.jpg,1.0
raw_0478.jpg,TPWP,TPWP.jpg,0.9912
raw_0479.jpg,RFY6,RFY6.jpg,1.0
raw_0480.jpg,HVHP,HVHP.jpg,1.0
raw_0481.jpg,GPWR,GPWR.jpg,1.0
raw_0482.jpg,DGJN,DGJN.jpg,1.0
raw_0483.jpg,UXNZ,UXNZ.jpg,1.0
raw_0484.jpg,ADNF,ADNF.jpg,1.0
raw_0485.jpg,R4ZV,R4ZV.jpg,0.9988
raw_0486.jpg,YXXJ,YXXJ.jpg,1.0
raw_0487.jpg,THNA,THNA.jpg,1.0
raw_0488.jpg,ZPT2,ZPT2.jpg,0.9984
raw_0489.jpg,CZGY,CZGY.jpg,1.0
raw_0490.jpg,DD73,DD73.jpg,1.0
